hellofresh_id,ciqual_id,ciqual_alim_nom_fr
6407391f9c6d10cd16eab607,,Pas de correspondance
6405bf31b0da1947779861a1,a5a573bc-44b7-4af3-a42f-508b427a879d,"Tomate, crue"
6405bfa5b0da19477798632d,3ea3ac2e-2be4-45ea-b4ef-b6b6a20d97e3,"Haricot plat, cru"
6405bfa0af4af6d531d50c4f,,Pas de correspondance
5c0e2cbce3f33937c643dfa2,,Pas de correspondance
5b895252ae08b50542050072,3c80b3e6-c971-4aa3-96b1-f374e956a3b8,Parmesan
64073bd29c6d10cd16eab652,,Pas de correspondance
64073bcbdf6297bb5beef135,b30f9100-51da-4e52-9413-2c0398bd45fd,"Crevette, crue"
5af2be31ae08b5194415a1f6,81b05109-b02d-49fb-a88b-0431569d7bb1,"Oignon jaune, cru"
5af2be53ae08b5194415a273,53029b8d-0159-47de-b10e-bf15241577e5,Noix de muscade
5af2be37ae08b5194415a20a,3419d441-8828-4a2a-93a9-17cca6e8009b,Ricotta
5af2bdf3ae08b5194415a10a,,Pas de correspondance
5daefe8b3d427424457b1876,c8bf06ae-6f22-4df3-9d96-0c6ccb9bfbef,"Tomate, séchée"
5df9f3b8e373522ec63de4fe,,Pas de correspondance
5cb9b4e3e3f3394619606877,,Pas de correspondance
5e6f73b1f6005c2e5c3dfced,cba57d94-1002-4fe8-8560-d1521af51218,"Mâche, crue"
5af2be9aae08b5194415a37c,546630dc-0d67-4efd-919e-b0b60fa9b7b7,"Églefin, cru"
5d53d9820f071b00121da481,,Pas de correspondance
6405bf58b0da194777986223,440bee8f-9131-4fd8-ade7-5f2a9b6f1305,"Crevette rose, crue"
64073ba8683721c9a32b0735,85c39501-68f9-4205-93b1-001b86c7d5fe,"Thon germon ou thon blanc, à l'huile d'olive, appertisé, égoutté"
6405bf4db0da194777986203,d55e9a25-97ec-46ff-ac04-f8f65bc3d5c3,Paprika
5c9e3f02c445fa5e1018cbc2,,Pas de correspondance
6405bf42af4af6d531d50af0,a01e6b68-bf7d-4811-bb15-ed22f2a36815,"Aneth, frais"
6405bfcdb0da1947779863b5,,Pas de correspondance
5c66d2a6e3f3395c1b02c872,87af3394-a6ef-474c-9939-23a927e17ecd,"Laitue romaine, crue"
6405bf17b0da194777986140,65bc18d1-44da-4d5f-bc09-bb05b3dcf1b6,Jambon sec
6405bf89b9d07cd5d38d7b07,,Pas de correspondance
5e17539941f24f3f1b760eb0,c0ee02d3-4cd3-481c-b822-d624425a877d,"Jambon cuit, supérieur"
5af2bde1ae08b5194415a0c6,1db597b0-f17b-4c1e-97f9-d96c0b67d725,"Thym, frais"
5e020b099c1aaa0c191a7858,,Pas de correspondance
5e5f567c3e455f755d4c0184,4972f9fb-84d4-48ac-94e8-297fab45c1e9,Pain pita
6405bff9b0da19477798644a,,Pas de correspondance
6405bfcfb9d07cd5d38d7bec,44b2667a-934e-4d78-8dfd-d1aa9e480165,Cheddar
6405bf39b0da1947779861be,bfb43ba1-495d-48b6-a2f5-254c6badf29b,"Pâte brisée, pur beurre, crue"
6405bf64b0da19477798624b,,Pas de correspondance
6405bf30b9d07cd5d38d79b9,,Pas de correspondance
5af2be11ae08b5194415a18b,18f83eef-7e4e-4d4c-9bb2-bcb47175471e,"Fenouil, cru"
64073d4d9c6d10cd16eab731,f164cbea-807d-4c69-bb18-af98aed17df9,"Coriandre, fraiche"
64073f29df6297bb5beef2bc,,Pas de correspondance
5af2be75ae08b5194415a2f2,9023aa80-98f6-48a1-8228-080cfb1f25d9,"Tomate cerise, crue"
6405bf7aaf4af6d531d50bd5,6632d38c-0cd9-40fb-80d6-459668e62550,"Chou de Bruxelles, cru"
6405bf1db0da194777986155,,Pas de correspondance
6405bf50b0da194777986209,541c8f38-2cd4-4880-bd81-3751e0808602,"Haricot de Lima, cru"
5af2bdeaae08b5194415a0e5,97db1377-c638-45dc-8370-19dd14d31897,"Lentille verte, sèche"
6405bf4eb9d07cd5d38d7a32,399909a8-e619-43fe-a0a4-d63271a3937e,"Betterave rouge, crue"
64073bf2683721c9a32b078e,,Pas de correspondance
5b8022a830006c3a643a4e62,14a89608-2765-49a1-aa4a-4d68544cadb2,"Figue, crue"
5b55867cae08b5451e21d3e2,e155cff0-9743-4ed5-9531-5e013b4cc0e7,"Houmous, préemballé"
64073c51df6297bb5beef1a8,3cf2f9a2-0c7c-4d8d-a183-d60f466c88b3,Pâte à pizza crue
6405bfc8b9d07cd5d38d7bd8,,Pas de correspondance
